ticket,order,date,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
610711203,629318881,2023-10-09,2023-10-09 16:17:01,1696868221553,1,0,0,629318881,0,0.05,1844.64,-0.14,0.0,0.0,0.0,XAUUSD,,2087603699
610711390,629319074,2023-10-09,2023-10-09 16:17:27,1696868247561,1,1,0,629318407,0,0.3,181.705,-0.83,0.0,-15.85,0.0,GBPJPY,,2087606003
610711791,629319497,2023-10-09,2023-10-09 16:19:22,1696868362361,0,0,0,629319497,0,0.3,181.756,-0.83,0.0,0.0,0.0,GBPJPY,,2087610971
610711898,629319600,2023-10-09,2023-10-09 16:19:40,1696868380950,1,1,0,629319497,0,0.3,181.691,-0.83,0.0,-12.42,0.0,GBPJPY,,2087612157
610711919,629319622,2023-10-09,2023-10-09 16:19:50,1696868390463,1,0,0,629319622,0,0.3,1844.32,-0.83,0.0,0.0,0.0,XAUUSD,,2087612489
610712227,629319934,2023-10-09,2023-10-09 16:20:32,1696868432997,1,0,0,629319934,0,0.3,1845.78,-0.83,0.0,0.0,0.0,XAUUSD,,2087616366
610708519,629316073,2023-10-09,2023-10-09 16:04:05,1696867445444,0,0,0,629316073,0,0.3,181.764,-0.83,0.0,0.0,0.0,GBPJPY,,2087570532
610712620,629320342,2023-10-09,2023-10-09 16:22:36,1696868556532,0,1,100,629319622,3,0.3,1844.56,-0.83,0.0,-6.83,0.0,XAUUSD,,2087620882
610712622,629320344,2023-10-09,2023-10-09 16:22:36,1696868556684,0,1,100,629318881,3,0.05,1844.56,-0.14,0.0,0.38,0.0,XAUUSD,,2087620887
610712624,629320346,2023-10-09,2023-10-09 16:22:36,1696868556838,0,1,100,629318862,3,0.05,1844.56,-0.14,0.0,0.38,0.0,XAUUSD,,2087620891
610714340,629322143,2023-10-09,2023-10-09 16:30:23,1696869023484,0,0,0,629322143,0,0.3,181.784,-0.83,0.0,0.0,0.0,GBPJPY,,2087639723
610714934,629322739,2023-10-09,2023-10-09 16:31:46,1696869106997,1,1,0,629322143,0,0.3,181.762,-0.83,0.0,-4.2,0.0,GBPJPY,,2087645024
610715803,629323599,2023-10-09,2023-10-09 16:34:15,1696869255908,0,0,0,629323599,0,0.3,1845.88,-0.83,0.0,0.0,0.0,XAUUSD,,2087653318
610715920,629323714,2023-10-09,2023-10-09 16:34:41,1696869281497,0,0,0,629323714,0,0.3,1845.32,-0.83,0.0,0.0,0.0,XAUUSD,,2087654347
610716751,629324569,2023-10-09,2023-10-09 16:37:01,1696869421563,1,1,100,629323714,3,0.14,1845.51,-0.39,0.0,2.52,0.0,XAUUSD,,2087661358
610716753,629324571,2023-10-09,2023-10-09 16:37:01,1696869421713,1,1,100,629323599,3,0.14,1845.52,-0.39,0.0,-4.78,0.0,XAUUSD,,2087661361
610461485,629050434,2023-10-06,2023-10-06 10:30:53,1696588253699,1,1,0,629048295,1,0.05,181.499,-0.14,0.0,2.9,0.0,GBPJPY,,2084669796
610459392,629048295,2023-10-06,2023-10-06 10:17:17,1696587437563,0,0,0,629048295,1,0.05,181.408,-0.14,0.0,0.0,0.0,GBPJPY,,2084647138
610461089,629050019,2023-10-06,2023-10-06 10:28:26,1696588106543,1,1,0,629048249,1,0.05,181.421,-0.14,0.0,0.13,0.0,GBPJPY,,2084664789
610461098,629050029,2023-10-06,2023-10-06 10:28:29,1696588109611,1,1,0,629048245,1,0.05,181.421,-0.14,0.0,0.06,0.0,GBPJPY,,2084664830
610461102,629050034,2023-10-06,2023-10-06 10:28:32,1696588112879,1,1,0,629048262,1,0.05,181.422,-0.14,0.0,0.41,0.0,GBPJPY,,2084664888
610461806,629050735,2023-10-06,2023-10-06 10:31:25,1696588285701,1,1,0,629046715,1,0.05,181.538,-0.14,0.0,5.38,0.0,GBPJPY,,2084673226
610461525,629050471,2023-10-06,2023-10-06 10:30:55,1696588255903,1,1,0,629048281,1,0.05,181.515,-0.14,0.0,3.41,0.0,GBPJPY,,2084670115
610461533,629050480,2023-10-06,2023-10-06 10:30:58,1696588258261,1,1,0,629046974,1,0.05,181.513,-0.14,0.0,4.27,0.0,GBPJPY,,2084670233
610461566,629050508,2023-10-06,2023-10-06 10:31:00,1696588260774,1,1,0,629046800,1,0.05,181.514,-0.14,0.0,4.04,0.0,GBPJPY,,2084670536
610459361,629048264,2023-10-06,2023-10-06 10:16:59,1696587419064,0,0,0,629048264,1,0.05,181.408,-0.14,0.0,0.0,0.0,GBPJPY,,2084646815
610459380,629048281,2023-10-06,2023-10-06 10:17:13,1696587433229,0,0,0,629048281,1,0.05,181.408,-0.14,0.0,0.0,0.0,GBPJPY,,2084647090
610458109,629046974,2023-10-06,2023-10-06 10:10:44,1696587044012,0,0,0,629046974,1,0.05,181.379,-0.14,0.0,0.0,0.0,GBPJPY,,2084633625
610459360,629048262,2023-10-06,2023-10-06 10:16:57,1696587417834,0,0,0,629048262,1,0.05,181.409,-0.14,0.0,0.0,0.0,GBPJPY,,2084646800
610459350,629048249,2023-10-06,2023-10-06 10:16:46,1696587406832,0,0,0,629048249,1,0.05,181.417,-0.14,0.0,0.0,0.0,GBPJPY,,2084646646
610459347,629048245,2023-10-06,2023-10-06 10:16:44,1696587404763,0,0,0,629048245,1,0.05,181.419,-0.14,0.0,0.0,0.0,GBPJPY,,2084646618
610471553,629060972,2023-10-06,2023-10-06 12:02:37,1696593757685,0,0,0,629060972,1,0.1,1822.24,-0.28,0.0,0.0,0.0,XAUUSD,,2084788637
610457943,629046800,2023-10-06,2023-10-06 10:09:32,1696586972961,0,0,0,629046800,1,0.05,181.387,-0.14,0.0,0.0,0.0,GBPJPY,,2084631752
610457860,629046715,2023-10-06,2023-10-06 10:08:44,1696586924402,0,0,0,629046715,1,0.05,181.369,-0.14,0.0,0.0,0.0,GBPJPY,,2084630777
610457837,629046689,2023-10-06,2023-10-06 10:08:28,1696586908808,0,0,0,629046689,1,0.05,181.367,-0.14,0.0,0.0,0.0,GBPJPY,,2084630473
610453235,629041834,2023-10-06,2023-10-06 09:16:56,1696583816047,1,1,0,629041357,1,0.05,1820.52,-0.14,0.0,-5.03,0.0,XAUUSD,,2084575415
610453216,629041815,2023-10-06,2023-10-06 09:16:46,1696583806925,1,1,0,629041357,1,0.05,1820.5,-0.14,0.0,-5.12,0.0,XAUUSD,,2084575299
610452763,629041357,2023-10-06,2023-10-06 09:09:30,1696583370829,0,0,0,629041357,0,0.1,1821.58,-0.28,0.0,0.0,0.0,XAUUSD,,2084569715
610461832,629050762,2023-10-06,2023-10-06 10:31:35,1696588295279,1,1,0,629046689,1,0.03,181.538,-0.08,0.0,3.27,0.0,GBPJPY,,2084673490
610461110,629050043,2023-10-06,2023-10-06 10:28:35,1696588115519,1,1,0,629048264,1,0.05,181.422,-0.14,0.0,0.45,0.0,GBPJPY,,2084664929
610472745,629062188,2023-10-06,2023-10-06 12:14:35,1696594475273,1,1,0,629060972,1,0.1,1821.74,-0.28,0.0,-4.74,0.0,XAUUSD,,2084802025
610560691,629151769,2023-10-06,2023-10-06 17:36:20,1696613780550,0,1,0,629150879,0,0.02,1827.88,-0.06,0.0,2.14,0.0,XAUUSD,,2085810923
610472749,629062193,2023-10-06,2023-10-06 12:14:40,1696594480269,1,1,0,629046689,1,0.02,181.694,-0.06,0.0,4.16,0.0,GBPJPY,,2084802072
610571662,629162968,2023-10-06,2023-10-06 18:15:11,1696616111327,1,1,0,629162023,0,0.05,182.292,-0.14,0.0,0.54,0.0,GBPJPY,,2085938682
610570724,629162023,2023-10-06,2023-10-06 18:13:27,1696616007446,0,0,0,629162023,0,0.05,182.275,-0.14,0.0,0.0,0.0,GBPJPY,,2085927742
610566046,629157255,2023-10-06,2023-10-06 17:55:21,1696614921016,0,1,0,629156594,0,0.05,1824.21,-0.14,0.0,1.6600000000000001,0.0,XAUUSD,,2085872726
610566021,629157230,2023-10-06,2023-10-06 17:55:18,1696614918658,0,1,0,629156476,0,0.05,1824.2,-0.14,0.0,1.1400000000000001,0.0,XAUUSD,,2085872638
610566018,629157227,2023-10-06,2023-10-06 17:55:17,1696614917015,0,1,0,629156610,0,0.05,1824.05,-0.14,0.0,3.23,0.0,XAUUSD,,2085872554
610565411,629156594,2023-10-06,2023-10-06 17:52:53,1696614773146,1,0,0,629156594,0,0.05,1824.56,-0.14,0.0,0.0,0.0,XAUUSD,,2085864663
610565300,629156476,2023-10-06,2023-10-06 17:52:19,1696614739956,1,0,0,629156476,0,0.05,1824.44,-0.14,0.0,0.0,0.0,XAUUSD,,2085863338
610564084,629155244,2023-10-06,2023-10-06 17:48:08,1696614488427,0,1,0,629154068,0,0.05,1827.5,-0.14,0.0,-1.85,0.0,XAUUSD,,2085848843
610562942,629154068,2023-10-06,2023-10-06 17:44:15,1696614255519,1,0,0,629154068,0,0.05,1827.11,-0.14,0.0,0.0,0.0,XAUUSD,,2085836767
610565428,629156610,2023-10-06,2023-10-06 17:53:00,1696614780325,1,0,0,629156610,0,0.05,1824.73,-0.14,0.0,0.0,0.0,XAUUSD,,2085864897
610560552,629151626,2023-10-06,2023-10-06 17:35:55,1696613755880,0,1,0,629150879,0,0.03,1828.22,-0.08,0.0,2.25,0.0,XAUUSD,,2085809298
610555841,629146937,2023-10-06,2023-10-06 17:26:04,1696613164560,0,1,0,629143090,0,0.05,1827.76,-0.14,0.0,2.09,0.0,XAUUSD,,2085749077
610554590,629143090,2023-10-06,2023-10-06 17:23:53,1696613033445,1,0,0,629143090,0,0.05,1828.2,-0.14,0.0,0.0,0.0,XAUUSD,,2085734464
610535665,629126363,2023-10-06,2023-10-06 16:31:50,1696609910795,1,1,0,629126228,0,0.05,1825.6,-0.14,0.0,1.9,0.0,XAUUSD,,2085527176
610535523,629126228,2023-10-06,2023-10-06 16:31:45,1696609905284,0,0,0,629126228,0,0.05,1825.2,-0.14,0.0,0.0,0.0,XAUUSD,,2085525648
610535236,629125954,2023-10-06,2023-10-06 16:31:11,1696609871355,1,1,0,629125592,0,0.05,1824.14,-0.14,0.0,-2.19,0.0,XAUUSD,,2085522903
610534872,629125592,2023-10-06,2023-10-06 16:30:47,1696609847063,0,0,0,629125592,0,0.05,1824.6,-0.14,0.0,0.0,0.0,XAUUSD,,2085519241
610523312,629113908,2023-10-06,2023-10-06 16:04:50,1696608290950,1,1,0,629113209,0,0.05,1816.5,-0.14,0.0,-0.19,0.0,XAUUSD,,2085390599
610559828,629150879,2023-10-06,2023-10-06 17:34:26,1696613666289,1,0,0,629150879,0,0.05,1829.01,-0.14,0.0,0.0,0.0,XAUUSD,,2085799535
610522629,629113209,2023-10-06,2023-10-06 16:03:13,1696608193612,0,0,0,629113209,0,0.05,1816.54,-0.14,0.0,0.0,0.0,XAUUSD,,2085383662
610313938,628898147,2023-10-05,2023-10-05 11:51:28,1696506688705,1,0,0,628898147,0,0.1,1820.37,-0.28,0.0,0.0,0.0,XAUUSD,,2083102278
610319169,628904000,2023-10-05,2023-10-05 12:19:15,1696508355730,0,1,0,628897876,0,0.1,1820.98,-0.28,0.0,-4.38,0.0,XAUUSD,,2083153386
610319154,628903987,2023-10-05,2023-10-05 12:19:09,1696508349461,0,1,0,628898147,0,0.1,1820.98,-0.28,0.0,-5.8,0.0,XAUUSD,,2083153296
610318992,628903823,2023-10-05,2023-10-05 12:17:52,1696508272352,0,1,0,628900966,0,0.1,1820.57,-0.28,0.0,-4.66,0.0,XAUUSD,,2083152188
610317611,628902287,2023-10-05,2023-10-05 12:07:44,1696507664219,1,0,0,628902287,0,0.1,1820.6,-0.28,0.0,0.0,0.0,XAUUSD,,2083136761
610316435,628900966,2023-10-05,2023-10-05 12:00:59,1696507259578,1,0,0,628900966,0,0.1,1820.08,-0.28,0.0,0.0,0.0,XAUUSD,,2083127133
610312999,628897176,2023-10-05,2023-10-05 11:45:39,1696506339860,1,0,0,628897176,0,0.1,1820.82,-0.28,0.0,0.0,0.0,XAUUSD,,2083093515
610313670,628897876,2023-10-05,2023-10-05 11:50:02,1696506602627,1,0,0,628897876,0,0.1,1820.52,-0.28,0.0,0.0,0.0,XAUUSD,,2083099114
610313375,628897578,2023-10-05,2023-10-05 11:48:19,1696506499976,0,1,0,628897176,0,0.1,1821.02,-0.28,0.0,-1.9,0.0,XAUUSD,,2083096552
610313372,628897575,2023-10-05,2023-10-05 11:48:19,1696506499349,0,1,0,628896861,0,0.1,1821.01,-0.28,0.0,-4.66,0.0,XAUUSD,,2083096536
610312712,628896861,2023-10-05,2023-10-05 11:43:47,1696506227559,1,0,0,628896861,0,0.1,1820.52,-0.28,0.0,0.0,0.0,XAUUSD,,2083089604
610310639,628894393,2023-10-05,2023-10-05 11:23:08,1696504988544,1,1,0,628890591,0,0.01,1821.7,-0.03,0.0,0.6,0.0,XAUUSD,,2083064993
610319642,628904517,2023-10-05,2023-10-05 12:22:53,1696508573476,1,0,0,628904517,0,0.1,1821.48,-0.28,0.0,0.0,0.0,XAUUSD,,2083160095
610319173,628904004,2023-10-05,2023-10-05 12:19:16,1696508356699,0,1,0,628902287,0,0.1,1820.98,-0.28,0.0,-3.61,0.0,XAUUSD,,2083153396
610321960,628907055,2023-10-05,2023-10-05 12:42:16,1696509736757,0,1,0,628906728,0,0.1,1822.01,-0.28,0.0,0.76,0.0,XAUUSD,,2083187767
610320218,628905179,2023-10-05,2023-10-05 12:28:23,1696508903003,0,1,0,628904517,0,0.1,1822.15,-0.28,0.0,-6.37,0.0,XAUUSD,,2083166681
610321074,628906135,2023-10-05,2023-10-05 12:36:26,1696509386588,0,0,0,628906135,0,0.1,1822.81,-0.28,0.0,0.0,0.0,XAUUSD,,2083176635
610321127,628906187,2023-10-05,2023-10-05 12:36:37,1696509397285,0,0,0,628906187,0,0.1,1822.79,-0.28,0.0,0.0,0.0,XAUUSD,,2083177255
610321155,628906215,2023-10-05,2023-10-05 12:36:45,1696509405527,0,0,0,628906215,0,0.1,1822.91,-0.28,0.0,0.0,0.0,XAUUSD,,2083177457
610321178,628906237,2023-10-05,2023-10-05 12:36:52,1696509412553,0,0,0,628906237,0,0.1,1822.97,-0.28,0.0,0.0,0.0,XAUUSD,,2083177676
610321480,628906566,2023-10-05,2023-10-05 12:39:21,1696509561833,1,1,0,628906237,0,0.1,1822.19,-0.28,0.0,-7.42,0.0,XAUUSD,,2083182688
610321485,628906569,2023-10-05,2023-10-05 12:39:22,1696509562450,1,1,0,628906215,0,0.1,1822.19,-0.28,0.0,-6.85,0.0,XAUUSD,,2083182720
610321488,628906572,2023-10-05,2023-10-05 12:39:22,1696509562967,1,1,0,628906187,0,0.1,1822.19,-0.28,0.0,-5.71,0.0,XAUUSD,,2083182738
610321489,628906573,2023-10-05,2023-10-05 12:39:23,1696509563526,1,1,0,628906135,0,0.1,1822.19,-0.28,0.0,-5.9,0.0,XAUUSD,,2083182753
610321644,628906728,2023-10-05,2023-10-05 12:40:14,1696509614073,1,0,0,628906728,0,0.1,1822.09,-0.28,0.0,0.0,0.0,XAUUSD,,2083184330
610309186,628892871,2023-10-05,2023-10-05 11:10:42,1696504242294,1,1,0,628892065,0,0.1,180.825,-0.28,0.0,-6.38,0.0,GBPJPY,,2083051094
610322106,628907211,2023-10-05,2023-10-05 12:43:20,1696509800693,0,0,0,628907211,0,0.3,1822.63,-0.83,0.0,0.0,0.0,XAUUSD,,2083189048
610322431,628907549,2023-10-05,2023-10-05 12:45:29,1696509929043,0,0,0,628907549,0,0.3,1822.33,-0.83,0.0,0.0,0.0,XAUUSD,,2083191762
610322660,628907789,2023-10-05,2023-10-05 12:47:54,1696510074618,1,1,0,628907549,0,0.3,1823.22,-0.83,0.0,25.4,0.0,XAUUSD,,2083194366
610310638,628894392,2023-10-05,2023-10-05 11:23:07,1696504987845,1,1,0,628892387,0,0.01,1821.7,-0.03,0.0,-0.17,0.0,XAUUSD,,2083064986
610305143,628887907,2023-10-05,2023-10-05 10:49:11,1696502951580,1,0,0,628887907,0,0.03,1820.78,-0.08,0.0,0.0,0.0,XAUUSD,,2083007876
610308799,628892387,2023-10-05,2023-10-05 11:07:46,1696504066680,0,0,0,628892387,0,0.01,1821.88,-0.03,0.0,0.0,0.0,XAUUSD,,2083047596
610308530,628892065,2023-10-05,2023-10-05 11:07:00,1696504020301,0,0,0,628892065,0,0.1,180.925,-0.28,0.0,0.0,0.0,GBPJPY,,2083042048
610326026,628911119,2023-10-05,2023-10-05 13:22:01,1696512121866,0,0,0,628911119,0,0.3,1822.95,-0.83,0.0,0.0,0.0,XAUUSD,,2083231325
610291749,628873920,2023-10-05,2023-10-05 09:11:47,1696497107247,1,1,0,628873449,0,0.05,180.606,-0.14,0.0,-1.5,0.0,GBPJPY,,2082853121
610291811,628873983,2023-10-05,2023-10-05 09:12:16,1696497136861,1,1,0,628873449,0,0.03,180.593,-0.08,0.0,-1.15,0.0,GBPJPY,,2082854030
610292378,628874590,2023-10-05,2023-10-05 09:17:52,1696497472680,0,0,0,628874590,0,0.1,180.66,-0.28,0.0,0.0,0.0,GBPJPY,,2082864436
610292885,628875117,2023-10-05,2023-10-05 09:24:27,1696497867743,1,1,0,628874590,0,0.1,180.717,-0.28,0.0,3.65,0.0,GBPJPY,,2082870434
610293131,628875356,2023-10-05,2023-10-05 09:26:05,1696497965723,1,1,0,628873449,0,0.02,180.676,-0.06,0.0,0.29,0.0,GBPJPY,,2082873557
610297220,628879622,2023-10-05,2023-10-05 10:03:11,1696500191826,0,0,0,628879622,0,0.1,1821.87,-0.28,0.0,0.0,0.0,XAUUSD,,2082925932
610297659,628880107,2023-10-05,2023-10-05 10:05:08,1696500308961,1,1,0,628879622,0,0.1,1822.55,-0.28,0.0,6.47,0.0,XAUUSD,,2082930236
610301318,628883912,2023-10-05,2023-10-05 10:23:46,1696501426751,0,0,0,628883912,0,0.1,1821.96,-0.28,0.0,0.0,0.0,XAUUSD,,2082966586
610301668,628884266,2023-10-05,2023-10-05 10:25:15,1696501515336,1,1,0,628883912,0,0.1,1821.37,-0.28,0.0,-5.62,0.0,XAUUSD,,2082970372
610303294,628885954,2023-10-05,2023-10-05 10:35:12,1696502112986,0,0,0,628885954,0,0.03,1822.09,-0.08,0.0,0.0,0.0,XAUUSD,,2082986617
610303340,628886005,2023-10-05,2023-10-05 10:35:39,1696502139509,0,0,0,628886005,0,0.03,1821.8,-0.08,0.0,0.0,0.0,XAUUSD,,2082987350
610304526,628887240,2023-10-05,2023-10-05 10:43:02,1696502582411,0,0,0,628887240,0,0.03,1821.59,-0.08,0.0,0.0,0.0,XAUUSD,,2083000093
610304881,628887633,2023-10-05,2023-10-05 10:46:59,1696502819132,0,0,0,628887633,0,0.03,1821.28,-0.08,0.0,0.0,0.0,XAUUSD,,2083004703
610305066,628887834,2023-10-05,2023-10-05 10:49:00,1696502940809,1,1,0,628887633,0,0.03,1820.93,-0.08,0.0,-1.0,0.0,XAUUSD,,2083007043
610305070,628887838,2023-10-05,2023-10-05 10:49:01,1696502941648,1,1,0,628887240,0,0.03,1820.93,-0.08,0.0,-1.88,0.0,XAUUSD,,2083007070
610291280,628873449,2023-10-05,2023-10-05 09:08:00,1696496880255,0,0,0,628873449,0,0.1,180.653,-0.28,0.0,0.0,0.0,GBPJPY,,2082847430
610305072,628887840,2023-10-05,2023-10-05 10:49:02,1696502942224,1,1,0,628886005,0,0.03,1820.93,-0.08,0.0,-2.48,0.0,XAUUSD,,2083007105
610305078,628887845,2023-10-05,2023-10-05 10:49:03,1696502943218,1,1,0,628885954,0,0.03,1820.89,-0.08,0.0,-3.43,0.0,XAUUSD,,2083007200
610305243,628888009,2023-10-05,2023-10-05 10:49:45,1696502985153,0,1,0,628887907,0,0.03,1821.18,-0.08,0.0,-1.1400000000000001,0.0,XAUUSD,,2083008638
610305262,628888029,2023-10-05,2023-10-05 10:49:53,1696502993021,0,0,0,628888029,0,0.03,1821.15,-0.08,0.0,0.0,0.0,XAUUSD,,2083008788
610305366,628888144,2023-10-05,2023-10-05 10:50:54,1696503054592,1,1,0,628888029,0,0.03,1820.72,-0.08,0.0,-1.23,0.0,XAUUSD,,2083010181
610305544,628888340,2023-10-05,2023-10-05 10:51:37,1696503097397,1,0,0,628888340,0,0.03,1820.44,-0.08,0.0,0.0,0.0,XAUUSD,,2083011922
610305672,628888471,2023-10-05,2023-10-05 10:52:09,1696503129674,0,1,0,628888340,0,0.03,1820.46,-0.08,0.0,-0.06,0.0,XAUUSD,,2083013148
610305748,628888570,2023-10-05,2023-10-05 10:52:50,1696503170311,0,0,0,628888570,0,0.01,1820.42,-0.03,0.0,0.0,0.0,XAUUSD,,2083014077
610306142,628888986,2023-10-05,2023-10-05 10:55:15,1696503315479,1,1,0,628888570,0,0.01,1820.41,-0.03,0.0,-0.01,0.0,XAUUSD,,2083018514
610307196,628890591,2023-10-05,2023-10-05 11:00:31,1696503631289,0,0,0,628890591,0,0.01,1821.07,-0.03,0.0,0.0,0.0,XAUUSD,,2083028503
610322679,628907805,2023-10-05,2023-10-05 12:47:56,1696510076122,1,1,0,628907211,0,0.3,1823.32,-0.83,0.0,19.69,0.0,XAUUSD,,2083194676
610376807,628960705,2023-10-05,2023-10-05 17:01:00,1696525260286,1,1,0,628960436,1,0.1,1819.85,-0.28,0.0,-2.19,0.0,XAUUSD,,2083762129
610326976,628911375,2023-10-05,2023-10-05 13:24:39,1696512279415,1,1,0,628911119,0,0.3,1823.19,-0.83,0.0,6.85,0.0,XAUUSD,,2083234880
610336351,628919168,2023-10-05,2023-10-05 14:34:02,1696516442354,1,0,0,628919168,0,0.3,1820.86,-0.83,0.0,0.0,0.0,XAUUSD,,2083324341
610354799,628938081,2023-10-05,2023-10-05 15:50:18,1696521018773,0,1,0,628937016,0,0.02,1814.76,-0.06,0.0,2.7800000000000002,0.0,XAUUSD,,2083535128
610354802,628938084,2023-10-05,2023-10-05 15:50:19,1696521019425,0,1,0,628937544,0,0.02,1814.76,-0.06,0.0,1.83,0.0,XAUUSD,,2083535152
610355082,628938370,2023-10-05,2023-10-05 15:51:23,1696521083268,0,1,0,628937847,0,0.02,1814.28,-0.06,0.0,3.27,0.0,XAUUSD,,2083538314
610355997,628939329,2023-10-05,2023-10-05 15:55:34,1696521334099,0,1,0,628937854,4,0.02,1815.94,-0.06,0.0,-0.23,0.0,XAUUSD,[sl 1815.82],2083548184
610367716,628951362,2023-10-05,2023-10-05 16:36:25,1696523785490,0,0,0,628951362,0,0.1,1820.92,-0.28,0.0,0.0,0.0,XAUUSD,,2083675557
610368901,628952595,2023-10-05,2023-10-05 16:39:11,1696523951332,0,0,0,628952595,0,0.1,1819.76,-0.28,0.0,0.0,0.0,XAUUSD,,2083686966
610369509,628953218,2023-10-05,2023-10-05 16:40:24,1696524024924,0,0,0,628953218,0,0.1,1819.4,-0.28,0.0,0.0,0.0,XAUUSD,,2083691824
610369766,628953487,2023-10-05,2023-10-05 16:41:03,1696524063688,1,1,0,628953218,0,0.1,1820.4,-0.28,0.0,9.51,0.0,XAUUSD,,2083694056
610369774,628953501,2023-10-05,2023-10-05 16:41:04,1696524064258,1,1,0,628952595,0,0.1,1820.4,-0.28,0.0,6.08,0.0,XAUUSD,,2083694112
610369783,628953514,2023-10-05,2023-10-05 16:41:04,1696524064856,1,1,0,628951362,0,0.1,1820.42,-0.28,0.0,-4.75,0.0,XAUUSD,,2083694176
610376533,628960436,2023-10-05,2023-10-05 17:00:17,1696525217688,0,0,0,628960436,1,0.1,1820.08,-0.28,0.0,0.0,0.0,XAUUSD,,2083758480
610376734,628960634,2023-10-05,2023-10-05 17:00:47,1696525247689,0,0,0,628960634,1,0.1,1819.38,-0.28,0.0,0.0,0.0,XAUUSD,,2083761429
610376808,628960706,2023-10-05,2023-10-05 17:01:00,1696525260407,1,1,0,628960634,1,0.1,1819.85,-0.28,0.0,4.47,0.0,XAUUSD,,2083762144
610382804,628966831,2023-10-05,2023-10-05 17:22:20,1696526540893,0,0,0,628966831,1,0.1,1820.78,-0.28,0.0,0.0,0.0,XAUUSD,,2083821542
610383545,628967581,2023-10-05,2023-10-05 17:25:35,1696526735022,0,0,0,628967581,1,0.1,1819.64,-0.28,0.0,0.0,0.0,XAUUSD,,2083829134
610384394,628968425,2023-10-05,2023-10-05 17:28:30,1696526910439,1,1,0,628966831,1,0.1,1820.4,-0.28,0.0,-3.61,0.0,XAUUSD,,2083838496
610384399,628968430,2023-10-05,2023-10-05 17:28:32,1696526912417,1,1,0,628967581,1,0.1,1820.41,-0.28,0.0,7.31,0.0,XAUUSD,,2083838548
610385701,628969771,2023-10-05,2023-10-05 17:33:46,1696527226389,0,0,0,628969771,1,0.1,1817.57,-0.28,0.0,0.0,0.0,XAUUSD,,2083851683
